-83.5270690917969,86.4431838989258
-816.072692871094,106.580177307129
-831.703979492188,103.008193969727
-810.231689453125,103.925872802734
-742.019165039063,107.884002685547
-779.119262695313,109.262252807617
-1136.97973632813,110.7451171875
-1167.77026367188,110.96223449707
-1049.87109375,44.8087615966797
-1036.15612792969,46.9379005432129
-1141.166015625,32.3720092773438
-1062.9345703125,39.5046005249023
-1128.09191894531,35.0557441711426
-1151.802734375,35.875244140625
-1108.44836425781,40.4550857543945
-1069.9443359375,43.3184432983398
-1096.85620117188,39.820613861084
-1130.56665039063,36.625862121582
-803.969787597656,77.2350463867188
-762.359313964844,82.2194595336914
-769.638916015625,80.8844146728516
-865.436401367188,71.2420196533203
-789.310424804688,79.7447662353516
-1183.37744140625,70.8567047119141
-1190.07885742188,68.8549346923828
-129.931121826172,101.063980102539
-68.9989395141602,96.0940017700195
-72.4873352050781,100.369155883789
-69.5964202880859,97.8996810913086
-110.031890869141,96.9152374267578
-1138.7021484375,63.185302734375
-1142.48547363281,62.0132598876953
-1126.865234375,63.879566192627
-1167.91711425781,61.175968170166
-1157.94152832031,61.6911010742188
-872.1455078125,38.9116592407227
-891.423522949219,37.684154510498
-895.017150878906,37.6944465637207
-868.985229492188,40.7940101623535
-928.954223632813,37.0220718383789
-860.376831054688,17.1686954498291
-861.232116699219,18.2007293701172
-796.244079589844,23.0121803283691
-782.357238769531,24.6644096374512
-833.799255371094,23.0753421783447
-702.638854980469,89.3272933959961
-678.340454101563,94.4887008666992
-779.146118164063,80.0012359619141
-722.380065917969,92.4088973999023
-695.511169433594,95.9928817749023
-1195.95202636719,4.84355592727661
-1171.16088867188,1.83807945251465
-1184.7724609375,0.721568048000336
-1190.85705566406,0.21040278673172
-1051.96496582031,46.4469184875488
-1066.08056640625,44.9628105163574
-1076.78930664063,43.0305442810059
-1120.41564941406,44.2895278930664
-1065.48107910156,44.3848075866699
-695.43017578125,41.9043502807617
-677.445617675781,44.7562828063965
-687.773315429688,44.7444076538086
-711.308654785156,42.2702102661133
-685.8935546875,39.7806930541992
-168.849639892578,54.3375663757324
-288.523986816406,56.0585098266602
-274.013153076172,59.7860450744629
-64.3198928833008,58.276782989502
-1041.40661621094,75.5685195922852
-1062.76635742188,74.3400650024414
-1083.2900390625,72.16015625
-1036.16760253906,75.7401123046875
-1048.13269042969,73.356201171875
-424.623352050781,73.3109130859375
-418.205047607422,78.6176605224609
-427.179290771484,80.6585159301758
-394.166320800781,77.7988128662109
-436.795989990234,80.2504196166992
-869.899047851563,111.384666442871
-950.584533691406,108.621513366699
-878.765625,110.547302246094
-934.684448242188,105.657020568848
-959.613220214844,103.712226867676
-88.3685913085938,57.0872116088867
-76.6526184082031,51.2638511657715
-1019.90405273438,103.781372070313
-1010.85504150391,108.645553588867
-1036.4931640625,99.9076843261719
-1023.10552978516,106.895500183105
-1004.5390625,101.223731994629
-1106.58020019531,93.3845901489258
-1152.1796875,88.648567199707
-1153.07409667969,88.7926406860352
